cell_som_cluster,CD3,CD4,CD8a,CD11b,CD14,CD16,CD20,CD44,CD45,CD45RO,CD68,CD107a,CD163,CD366,Pan-keratin,FOXP3,E-Cadherin,HLA-DR-DQ-DP,Beta-Catenin,B7-H4,Granzyme-B,Alpha-SMA,Vimentin,CD31,cell_meta_cluster,cell_meta_cluster_rename
160,0.3483380483520687,0.3269315562869569,0.4224967066725629,0.3045452895367472,0.2740636934814456,0.2373867254425012,0.163025207152746,0.2518742600405693,0.4078358913283549,0.3031513291518142,0.2861340879260506,0.2132896178377868,0.2159833857424428,0.3114548683347307,0.1305547979278991,0.2152123750894025,0.1505209499877192,0.2478800423833381,0.2274316358692886,0.2715430200830868,0.2861491705732366,0.1161512363623684,0.2438864778256086,0.2237002022003657,14,CD8 T cell
161,0.2532202209778726,0.3280170990134496,0.2502314099981443,0.3963104744968841,0.2554501208527333,0.1300754532026994,0.1431695823449049,0.2315826876001363,0.1781118053253679,0.1458459136045922,0.151519668505752,0.2475655898769948,0.0934898573099432,0.3603004479931038,0.3448431628719456,0.3313302827612274,0.5566767352658869,0.0931561606261848,0.4809931296341668,0.4781017585954066,0.2982070173187443,0.0580706570516078,0.1879995636348606,0.181661470086207,3,Cancer cell
162,0.2636242927209472,0.3358777967595822,0.2459254247603177,0.3725392824914965,0.2673508636065332,0.1610779185496052,0.1548124377161315,0.2416771063179219,0.2200308706486031,0.18291403201108,0.1786881548873641,0.2408209738442649,0.1321580575238154,0.3438690851634903,0.3036977628833407,0.301228988641394,0.4599417540150249,0.1310995980605352,0.4157566733382212,0.4209554442468151,0.2872219196090351,0.0900073317882401,0.1982449246698808,0.1997054303223127,3,Cancer cell
163,0.2739293265704511,0.3359372240535911,0.2753437146813411,0.3673437034528036,0.2758116767953691,0.1869765640589398,0.160978970751378,0.2243112601617994,0.2413277241163038,0.2025617680950953,0.1976899449906557,0.2241842853112104,0.1678731379986026,0.3266591151943483,0.2906541014526421,0.2909961577874063,0.440130342310673,0.1168302871526019,0.3901338261926947,0.3989338647396675,0.2837327923871842,0.1096222138058735,0.1835424351172228,0.1996789520711395,3,Cancer cell
164,0.2471295939065268,0.3180834105126615,0.2227479471236369,0.3786257150184237,0.275255380615063,0.1665628503173856,0.1427051007620482,0.2389604333660414,0.2224253491203085,0.1741160639995665,0.2038198492178229,0.237839684047105,0.1327041832322006,0.3668264069487063,0.2645855073269729,0.2823178770627134,0.3594063274108609,0.1098339142573097,0.3813708925558801,0.3985738021367383,0.3720227807595993,0.1214453467993027,0.3013891643578527,0.223510350823366,17,NK/CD8
165,0.2391397305221089,0.3310691327328282,0.2177422233220005,0.3574275364268883,0.306035227161951,0.2430883082110129,0.1407713755139238,0.238357186347552,0.2889123276571388,0.2073947746009312,0.316308740266985,0.2344318799346163,0.2215937376801718,0.3530548677969076,0.1624402353514679,0.2343572320210925,0.1497989773659318,0.1911380548607234,0.2634577520782168,0.3201028037959739,0.3922278348207245,0.1490588314083297,0.3536124637339121,0.2431479803978939,17,NK/CD8
166,0.2552098951827093,0.3260676698180499,0.2210130040852485,0.3705958905480443,0.3021893888793568,0.223843084587818,0.1432506888958413,0.2348721572770172,0.2796924316243354,0.2060802430152009,0.2564935188513958,0.2217147112644208,0.1901503855075881,0.3697317109989974,0.1789354983641139,0.2588769890365032,0.1664905956064517,0.149654576484825,0.2906553536200362,0.3264054833819277,0.3925220566156035,0.1590810858100554,0.3440730083403474,0.246364326402672,17,NK/CD8
167,0.2448421894747156,0.3202079432751809,0.2253004762598821,0.3642759368699891,0.301527059229747,0.2168486082955594,0.1419994784532572,0.2194369080312912,0.2717403151354328,0.1999471102882401,0.2496546264118862,0.2235530714229626,0.1883476039088128,0.3684475261682023,0.1661507406718364,0.2492847607981339,0.1561030566279706,0.1414659630379674,0.2899194133643868,0.3195864531959201,0.4046374261793176,0.2255248631268122,0.3604601629965012,0.2726701480557171,2,Fibroblast
168,0.228834397542944,0.2955289695041837,0.2018152006480282,0.382357525040107,0.2779475360012265,0.1794145940575093,0.1347829891545256,0.2161099114303243,0.241533745557147,0.1776285414952501,0.2275135842022516,0.2318842945340214,0.1458638548485963,0.4063269554384537,0.1575262692423806,0.2595751824906029,0.1419553539635634,0.1128324054661083,0.3077593081291744,0.3258742792780473,0.4521123748349931,0.298438034652308,0.4104080426253066,0.2811685140660805,2,Fibroblast
169,0.2192319095575528,0.2831313942120527,0.1941380463155883,0.3905682743019809,0.2662153980182566,0.1610521661815522,0.1344201791260195,0.2069481452842245,0.2254765911361347,0.1649290732132328,0.2102650654525195,0.2370491077220755,0.1284977890240588,0.4304111957021181,0.1428013237342782,0.2641105504735501,0.1274169290063414,0.1001485226486047,0.3178805508925837,0.3217285107138722,0.4634764718762502,0.3704070490264033,0.4224704845742534,0.2930790948530112,2,Fibroblast
170,0.2204905363986724,0.2842911219022636,0.2038199626349172,0.3834597993539492,0.2651644456397473,0.1638817671516175,0.1410243842800006,0.2013034392197772,0.2299870082558369,0.1692050788892311,0.2061986476014972,0.2375796731153543,0.1360672193209193,0.4259535875454746,0.1307757502359293,0.2627952098543676,0.1195532336782198,0.1090314899222774,0.3147445372174229,0.3086367841131924,0.4383106439721114,0.4076607265629218,0.3982014971420819,0.3057222404052262,2,Fibroblast
171,0.3059371019600267,0.3750083650588403,0.2406735832427168,0.3478004983497378,0.2623967557903902,0.1802521940689675,0.145242211636068,0.2237015684191448,0.3271027371351293,0.2683880579688652,0.2127476343397999,0.2055252935623168,0.1511948570611732,0.3582945815716612,0.1454943227552269,0.2749534133248101,0.1567095898879177,0.1512417087511602,0.2836436593096362,0.3058664202545255,0.3594875792407992,0.2327519536948213,0.3048607019027894,0.29413960317986,2,Fibroblast
172,0.3282830840967485,0.4026382789045272,0.2369931625394827,0.3406231342714467,0.2719673945730934,0.1998938704000847,0.1401044462692762,0.2410932121683009,0.3508156430836505,0.2883964785367799,0.2271126230767185,0.20197525345022,0.1664561651439001,0.3486153172615549,0.1645712600489224,0.2716277617755466,0.1771958882462226,0.1677602165531808,0.275621028415894,0.3082175495109743,0.3425367812053886,0.1503593069885682,0.2940316586851909,0.2432900072076669,4,Memory CD4 T cell
173,0.3841268380490658,0.4710093634485827,0.2511938527190271,0.3146417204752307,0.2560880372721572,0.196399806159577,0.1412672827162417,0.2482624217743768,0.4201763008298442,0.3597271658539792,0.2147555307317126,0.1854318360470055,0.1634974099448954,0.3242528347142197,0.1477674464449188,0.280118759708249,0.1787993702168146,0.2025650395440724,0.2537278762609646,0.2872516160784911,0.2804138028038416,0.1291756120898116,0.231617826973927,0.2391834166593439,4,Memory CD4 T cell
174,0.4228168755570794,0.5068134647193396,0.2471349447898054,0.3020224024941979,0.235402383903385,0.1714787804601873,0.1360762680575809,0.2525133053462806,0.4463501902480817,0.3978982212146369,0.1899686810217955,0.1764958805115034,0.1383513253122014,0.3251706936611356,0.1461918447339818,0.2908487280601391,0.1833263322111618,0.1885710350992413,0.2545679932521552,0.2821485352299413,0.2768021783034453,0.1285021496517049,0.2301842779853467,0.2312441634266761,4,Memory CD4 T cell
175,0.4081889215194994,0.4910030130691201,0.2361334160105741,0.2994066377613999,0.2423057643933177,0.1813168235049284,0.1389413949029907,0.2478661172801306,0.4166107166330145,0.3832942649410576,0.1911812041975295,0.1850102190887727,0.1519515026620775,0.3268798392482144,0.1617221984281627,0.2896826927530155,0.2019996784375746,0.1876578234553242,0.2683254235140404,0.280254917277374,0.2665776688409986,0.1516948469227297,0.2250496107853249,0.216135857880994,4,Memory CD4 T cell
176,0.4257132581229949,0.4688367245170449,0.3046667589128201,0.288467997767678,0.2378844024740209,0.1841636878374775,0.1428157028322847,0.256584435351914,0.4517348547921267,0.3991568967725264,0.1990716588238731,0.1825136928804314,0.1521770547989734,0.3202050752835851,0.1438401936992846,0.2693070360739131,0.178742782941369,0.2045283983001313,0.2466364803686723,0.2661611797604241,0.2648952445975945,0.1316057481219561,0.2269305864489966,0.2159664339425056,4,Memory CD4 T cell
177,0.3717732193186508,0.3890126063148342,0.3517673311665389,0.3060840684996484,0.2657121139851475,0.2180598097358944,0.1563510845655353,0.2494628410415581,0.4130193122468722,0.3346444470222536,0.2362406255368905,0.1972738874369152,0.1884264886130849,0.3164007270662565,0.1473546970731326,0.2461032947697457,0.1764047103941617,0.2254238022675496,0.2464069528519061,0.2749323875076307,0.2730741982111123,0.1274774892242646,0.2279268290959067,0.2250416314827518,4,Memory CD4 T cell
178,0.3729683962732784,0.3643365820415127,0.3990393151732768,0.3053667722353551,0.272715950681283,0.2296433001231645,0.1606979395161865,0.2551618086278786,0.4277651875729935,0.3297393642085084,0.242774497484434,0.19726257171335,0.1956821277351548,0.314490951783437,0.1351355029897004,0.2335291525113994,0.1572561031350054,0.236082481672448,0.2331255874743654,0.267535835583561,0.2699560622326166,0.1142033163081878,0.2267285057690375,0.2277133195597124,14,CD8 T cell
179,0.3726144788390793,0.3278404736280979,0.4550568369250654,0.3011574592757835,0.2748393289538238,0.236366356121113,0.166216189327881,0.2583627869900524,0.4342059332870765,0.322354039462253,0.2498917716565538,0.2007991746976746,0.2014544760000373,0.3121234115740574,0.1290481078410467,0.2181284895225127,0.1485370700089201,0.2450939191576751,0.2257453725204772,0.2608898729070112,0.2692845829287192,0.108883639305525,0.2278711435136999,0.2251664441696333,14,CD8 T cell
180,0.374922112190155,0.312706869959579,0.472580376977499,0.2971611152662128,0.2612866360613559,0.2209259823207929,0.1662994883558961,0.2561708389702286,0.4253109288555416,0.3187271701397115,0.261450462540412,0.207041304739177,0.1955269692247878,0.312840553614877,0.1286066206256658,0.2140699721224966,0.1507953774182813,0.234772836796581,0.2283503426638804,0.2651515208260371,0.2871813711734652,0.1154052762053946,0.2441744380012363,0.2210867279441032,14,CD8 T cell
181,0.2598835488200907,0.3296712260304011,0.2715922802700389,0.4097733285566087,0.2548287073268291,0.1375709104289013,0.1354682740735111,0.2105196432151016,0.1819741721743213,0.1459137098896069,0.1507894942977057,0.2335932077804483,0.0970904643628142,0.3567122886568127,0.33939788846009,0.3511187295588596,0.5406979290867912,0.0906676321754621,0.4834397278375054,0.4874265764554349,0.3047431357663245,0.0583644752392613,0.1733835927839883,0.1814735730114358,3,Cancer cell
182,0.2839328177504195,0.3391355556011067,0.2976720208785793,0.3969390877047571,0.2593566707245967,0.1442058654190361,0.1546719159719794,0.2064863286796025,0.2147115291823123,0.2058400993784081,0.1586498950979001,0.2190606210191307,0.1098959274394171,0.337681641512428,0.3146051266183759,0.3371848119876985,0.4839017234737805,0.0943854202616329,0.4362352629269711,0.4504209189843853,0.3045857864200916,0.0643844345070312,0.160187230499353,0.1956403334790206,3,Cancer cell
183,0.2726782828405542,0.3396976271444178,0.2646362393393731,0.3779778212581297,0.2752297423423348,0.1858172151248328,0.1537883154962883,0.2190993351851359,0.2379222907858232,0.1974834563961742,0.192019425881698,0.2239581186528202,0.1555839801840228,0.332219270561054,0.2833483931416449,0.3108854834922057,0.4071692324979761,0.1378243995511226,0.3909900433491327,0.4054459012890455,0.28671162439035,0.1003484024056294,0.1854671920643445,0.2025895276770904,3,Cancer cell
184,0.2497797293123588,0.3093492733013853,0.2351637854293098,0.3651393735858923,0.2728006420134251,0.1810828704097361,0.1392870557917442,0.2040622650527836,0.2432509882165857,0.1901413321931764,0.2037195061714625,0.2251200785589021,0.1546440334428237,0.3554043463489469,0.2359183196558569,0.2625730396775818,0.2922378286453813,0.1346522561744335,0.3492582757830734,0.3583430001177066,0.3800857486468004,0.2384323541388026,0.3045225156105864,0.2503010921612837,2,Fibroblast
185,0.2359546073519639,0.3056159538950851,0.1982644191063327,0.3801185627434098,0.294990674150643,0.20038813474489,0.1269558331708881,0.2332919974361108,0.2543286552117452,0.183875872004766,0.2553186427652668,0.2255626400378231,0.1599033104336861,0.3818165728735627,0.1892100839342567,0.2528683669724428,0.1644472367536358,0.1169610705094505,0.2980876518167085,0.3445117194428428,0.4724350637841772,0.1695798507813405,0.4314533407673863,0.2525055165716937,17,NK/CD8
186,0.2411172484909904,0.3121409706085861,0.2055381109978154,0.3773100389448486,0.2977262062414718,0.2090645924222897,0.133676179661335,0.2344405632827787,0.2606264878540631,0.188574408584813,0.2551168262875297,0.2264766894123473,0.1720738003397305,0.3830873201169528,0.1836497858757718,0.2550205724643398,0.1661785575603262,0.1284355490056889,0.2985358170786844,0.337904512224961,0.4392408544698629,0.1702358574583057,0.3951932848744826,0.2512502566954945,17,NK/CD8
187,0.2326979568689454,0.2972065444994779,0.2087016139587889,0.3662151061553806,0.2827698369658516,0.1895478593820388,0.132438625931304,0.2122386560539283,0.2461247437955384,0.1939610666847267,0.2428155194964638,0.2254893530487292,0.157358071442893,0.3707703794812724,0.1694449264591783,0.2525226827575645,0.1529762243015611,0.122042223925557,0.3044812307617202,0.3324323760179925,0.4525112306141567,0.2278734908979396,0.4048807989074242,0.3265576480747977,2,Fibroblast
188,0.2558073625360795,0.3252366436414457,0.2261658633620663,0.3647883436411517,0.2869015464032521,0.2020455281692676,0.1441752419165957,0.220821604900122,0.2767744994464851,0.2122409681792403,0.2362287458658646,0.2226494250409614,0.1727717018299808,0.3741425782163926,0.1604554667825163,0.258887451826197,0.1562698560225963,0.1413648693445824,0.2946723576790417,0.3163771136577722,0.3937502941698906,0.2454742940943907,0.3465594381302571,0.2755684633783838,2,Fibroblast
189,0.2425896522237693,0.3085673148464422,0.2264601542772868,0.3757899342244893,0.2777601221704592,0.1895775074343224,0.1458325703931637,0.2112197627918044,0.2583897583068046,0.1912833108572517,0.2264689700352492,0.2271307609028385,0.1620106151257889,0.3902148440904345,0.1549532370782846,0.2639665938967164,0.1589799034077107,0.1381300942509869,0.3086273699542349,0.3199355279216881,0.3956349887331977,0.2898048897275622,0.3419450077165014,0.2837770179042925,2,Fibroblast
190,0.2617472056328845,0.3237226054539723,0.2487712589381658,0.3885534082420746,0.2668181848611906,0.1664730549140708,0.1502545618574783,0.2155569503534547,0.2903425537042561,0.1986155126420789,0.2154071445862642,0.2117245664551414,0.1349693156086026,0.3844682181687431,0.1335903449252435,0.2791912616977348,0.1356311026309999,0.1244948847591122,0.2910204296115116,0.3307199021979657,0.4146230841210027,0.264080346287496,0.343746879324105,0.3229998309898518,2,Fibroblast
191,0.3406023616406445,0.4237556151274483,0.265147276263166,0.3407682203614836,0.2758810628131817,0.2116394878611358,0.1485839045815626,0.2402573826063838,0.3866431700182327,0.3039821449597258,0.2370254577388353,0.1922329751759962,0.1790955497508153,0.3265400526843612,0.1482060226367596,0.2764841755752666,0.1724760636168724,0.2001820437717321,0.2573235799518488,0.3063680715029447,0.302778465452503,0.1208487385400322,0.2398811912301453,0.2606514761097325,4,Memory CD4 T cell
192,0.3621459997029714,0.4329479444444232,0.27849484045959,0.3494714259637337,0.2563452339030502,0.1762634243231772,0.1476433237315106,0.239736057892699,0.3986548380978608,0.3095882923640609,0.2114800842110896,0.1819321061287127,0.141927626760577,0.3313446387062121,0.1443300361271533,0.2918498077339098,0.1747075807705082,0.1709187973578411,0.2638686247358984,0.3214751240257106,0.3267010689235811,0.1110011943555585,0.2488636647006055,0.2797110422798772,4,Memory CD4 T cell
193,0.3887160974302238,0.4644915028085549,0.2649517884585408,0.3260141112760351,0.2476055529945737,0.1766490650222811,0.1425716873929104,0.2455845511984342,0.4187425660880485,0.35033483298227,0.203033590648501,0.1805939083861482,0.1430479592830819,0.3279118217716253,0.1472733515448236,0.2897242844538396,0.1814272406609996,0.1823771795816607,0.2601367365091254,0.3017423449919273,0.300930550122669,0.1204603575698318,0.2390173172517475,0.2535577797153731,4,Memory CD4 T cell
194,0.3630365161677963,0.4421726567229419,0.2284924699532478,0.3206535011722377,0.2529478473429026,0.1828456342860405,0.136388492119178,0.2434345838394743,0.3797439264461999,0.3323003697459357,0.2048032141690259,0.1963169828173661,0.1509539303695547,0.3488590318528947,0.1542875687097738,0.277086636470567,0.1738508872514567,0.1685399564518084,0.2720291755848618,0.2898134406333522,0.3201040402200427,0.1811105226933473,0.2808612891425633,0.2377945950350861,4,Memory CD4 T cell
